State,District,Year,Season,Crop,temp,rainfall,soiltype
Tamil Nadu,SALEM,2011,Whole Year ,Tobacco,32.2405,27.918,deep red soil
Tamil Nadu,SALEM,2011,Whole Year ,Tapioca,32.2405,27.918,deep red soil
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Maize,32.2405,27.918,deep red soil
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Rice,32.2405,27.918,deep red soil
Tamil Nadu,SIVAGANGA,2011,Kharif     ,Ragi,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Garlic,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Potato,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Onion,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Sweet potato,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Horse-gram,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Gram,32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Kharif     ,Ragi,32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Rabi       ,Jowar,32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Rabi       ,Groundnut,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Moong(Green Gram),32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Rabi       ,Bajra,32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Kharif     ,Rice,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Tapioca,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Arecanut,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Coconut ,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Castor seed,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Horse-gram,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Banana,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Arhar/Tur,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Sugarcane,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Small millets,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Turmeric,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Cashewnut,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Kharif     ,Bajra,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Sunflower,32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Rabi       ,Cotton(lint),32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Kharif     ,Ragi,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Kharif     ,Maize,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Coconut ,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Kharif     ,Groundnut,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Kharif     ,Cotton(lint),32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Kharif     ,Rice,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Dry chillies,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Coriander,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Arhar/Tur,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Castor seed,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Cashewnut,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Dry ginger,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Kharif     ,Jowar,32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Kharif     ,Maize,32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Kharif     ,Jowar,32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Kharif     ,Groundnut,32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Kharif     ,Cotton(lint),32.2405,27.918,deep red soil
Tamil Nadu,PERAMBALUR,2011,Kharif     ,Bajra,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Urad,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Rabi       ,Ragi,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Rabi       ,Maize,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Rabi       ,Jowar,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Rabi       ,Groundnut,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Rabi       ,Cotton(lint),32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Rabi       ,Bajra,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Moong(Green Gram),32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Kharif     ,Groundnut,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Sunflower,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Sugarcane,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Turmeric,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Kharif     ,Rice,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Kharif     ,Maize,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Sweet potato,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Sugarcane,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Moong(Green Gram),32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Small millets,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Tobacco,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Tapioca,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Urad,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Kharif     ,Bajra,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Kharif     ,Cotton(lint),32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Rabi       ,Cotton(lint),32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Kharif     ,Groundnut,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Kharif     ,Jowar,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Kharif     ,Maize,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Kharif     ,Rice,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Rabi       ,Bajra,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Kharif     ,Cotton(lint),32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Rabi       ,Groundnut,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Rabi       ,Jowar,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Kharif     ,Ragi,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Dry chillies,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Kharif     ,Groundnut,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Kharif     ,Cotton(lint),32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Kharif     ,Rice,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Rabi       ,Maize,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Rabi       ,Jowar,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Kharif     ,Jowar,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Dry chillies,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Coriander,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Onion,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Kharif     ,Ragi,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Kharif     ,Maize,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Whole Year ,Gram,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Rabi       ,Ragi,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Arecanut,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Rabi       ,Groundnut,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Rabi       ,Cotton(lint),32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Urad,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Tobacco,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Tapioca,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Rabi       ,Groundnut,32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Rabi       ,Cotton(lint),32.2405,27.918,deep red soil
Tamil Nadu,MADURAI,2011,Rabi       ,Bajra,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Coconut ,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Cashewnut,32.2405,27.918,deep red soil
Tamil Nadu,NAGAPATTINAM,2011,Whole Year ,Banana,32.2405,27.918,deep red soil
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Arecanut,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Whole Year ,Castor seed,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Whole Year ,Coconut ,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Rabi       ,Ragi,32.2405,27.918,deep red soil
Tamil Nadu,COIMBATORE,2011,Kharif     ,Jowar,32.2405,27.918,deep red soil
Tamil Nadu,COIMBATORE,2011,Kharif     ,Maize,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Whole Year ,Cashewnut,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Whole Year ,Small millets,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Whole Year ,Sugarcane,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Whole Year ,Coriander,32.2405,27.918,deep red soil
Tamil Nadu,ARIYALUR,2011,Whole Year ,Arhar/Tur,32.2405,27.918,alluvium
Tamil Nadu,ARIYALUR,2011,Whole Year ,Banana,32.2405,27.918,alluvium
Tamil Nadu,ARIYALUR,2011,Whole Year ,Onion,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Kharif     ,Groundnut,32.2405,27.918,alluvium
Tamil Nadu,ARIYALUR,2011,Whole Year ,Urad,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Kharif     ,Bajra,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Kharif     ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Tapioca,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Turmeric,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Tapioca,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Kharif     ,Ragi,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Kharif     ,Rice,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Rabi       ,Bajra,32.2405,27.918,alluvium
Tamil Nadu,ARIYALUR,2011,Whole Year ,Sunflower,32.2405,27.918,alluvium
Tamil Nadu,ARIYALUR,2011,Whole Year ,Tapioca,32.2405,27.918,alluvium
Tamil Nadu,ARIYALUR,2011,Whole Year ,Turmeric,32.2405,27.918,alluvium
Tamil Nadu,ARIYALUR,2011,Whole Year ,Dry chillies,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Rabi       ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Rabi       ,Groundnut,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Rabi       ,Jowar,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Rabi       ,Maize,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Rabi       ,Rapeseed &Mustard,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Rabi       ,Wheat,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Arecanut,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Arhar/Tur,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Banana,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Black pepper,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Cardamom,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Cashewnut,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Onion,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Gram,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Castor seed,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Coconut ,32.2405,27.918,alluvium
Tamil Nadu,ARIYALUR,2011,Whole Year ,Moong(Green Gram),32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Dry chillies,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Dry ginger,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Sunflower,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Horse-gram,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Moong(Green Gram),32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Coriander,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Small millets,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Sugarcane,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Sweet potato,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Cashewnut,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Castor seed,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Kharif     ,Bajra,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Coriander,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Dry chillies,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Banana,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Turmeric,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Urad,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Kharif     ,Rice,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Kharif     ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Kharif     ,Groundnut,32.2405,27.918,alluvium
Tamil Nadu,COIMBATORE,2011,Whole Year ,Tobacco,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Coconut ,32.2405,27.918,alluvium
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Banana,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Whole Year ,Arecanut,32.2405,27.918,alluvium
Tamil Nadu,ARIYALUR,2011,Rabi       ,Maize,32.2405,27.918,alluvium
Tamil Nadu,NAMAKKAL,2011,Rabi       ,Rapeseed &Mustard,32.2405,27.918,alluvium
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Cardamom,32.2405,27.918,alluvium
Tamil Nadu,NAMAKKAL,2011,Whole Year ,Black pepper,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Rabi       ,Groundnut,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Rabi       ,Jowar,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Rabi       ,Maize,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Rabi       ,Ragi,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Arecanut,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Arhar/Tur,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Rabi       ,Bajra,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Small millets,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Sugarcane,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Sunflower,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Rabi       ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Rabi       ,Groundnut,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Rabi       ,Jowar,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Urad,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Kharif     ,Bajra,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Kharif     ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Horse-gram,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Moong(Green Gram),32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Whole Year ,Onion,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Rabi       ,Rapeseed &Mustard,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Kharif     ,Ragi,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Kharif     ,Ragi,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Kharif     ,Rice,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Rabi       ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Kharif     ,Jowar,32.2405,27.918,alluvium
Tamil Nadu,CUDDALORE,2011,Kharif     ,Maize,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Kharif     ,Maize,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Rabi       ,Maize,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Rabi       ,Ragi,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Rabi       ,Bajra,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Kharif     ,Groundnut,32.2405,27.918,alluvium
Tamil Nadu,DHARMAPURI,2011,Kharif     ,Jowar,32.2405,27.918,alluvium
Tamil Nadu,KANCHIPURAM,2011,Kharif     ,Ragi,32.2405,27.918,alluvium
Tamil Nadu,KANCHIPURAM,2011,Kharif     ,Rice,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Urad,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Sugarcane,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Sunflower,32.2405,27.918,alluvium
Tamil Nadu,KANCHIPURAM,2011,Kharif     ,Maize,32.2405,27.918,alluvium
Tamil Nadu,KANCHIPURAM,2011,Kharif     ,Bajra,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Dry chillies,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Black pepper,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Cardamom,32.2405,27.918,alluvium
Tamil Nadu,KANCHIPURAM,2011,Kharif     ,Groundnut,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Castor seed,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Coconut ,32.2405,27.918,alluvium
Tamil Nadu,DINDIGUL,2011,Whole Year ,Urad,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Kharif     ,Bajra,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Kharif     ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,DINDIGUL,2011,Whole Year ,Onion,32.2405,27.918,alluvium
Tamil Nadu,DINDIGUL,2011,Whole Year ,Potato,32.2405,27.918,alluvium
Tamil Nadu,DINDIGUL,2011,Whole Year ,Small millets,32.2405,27.918,alluvium
Tamil Nadu,DINDIGUL,2011,Whole Year ,Tapioca,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Tobacco,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Turmeric,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Small millets,32.2405,27.918,alluvium
Tamil Nadu,DINDIGUL,2011,Whole Year ,Tobacco,32.2405,27.918,alluvium
Tamil Nadu,DINDIGUL,2011,Whole Year ,Turmeric,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Tapioca,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Cashewnut,32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Rabi       ,Bajra,32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Kharif     ,Wheat,32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Kharif     ,Bajra,32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Kharif     ,Ragi,32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Kharif     ,Maize,32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Rabi       ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year ,Urad,32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Kharif     ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Whole Year ,Banana,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Ragi,32.2405,27.918,alluvium
Tamil Nadu,RAMANATHAPURAM,2011,Whole Year ,Turmeric,32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Kharif     ,Jowar,32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Kharif     ,Groundnut,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Groundnut,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Sugarcane,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Moong(Green Gram),32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Whole Year ,Onion,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Jowar,32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Small millets,32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Sunflower,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Urad,32.2405,27.918,alluvium
Tamil Nadu,SALEM,2011,Kharif     ,Rice,32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Onion,32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Tapioca,32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Sweet potato,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Dry chillies,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Coriander,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Coconut ,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Turmeric,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Tapioca,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Sweet potato,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Onion,32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Coriander,32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Coconut ,32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Moong(Green Gram),32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Moong(Green Gram),32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Horse-gram,32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Dry chillies,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Banana,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Rice,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Ragi,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Maize,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Castor seed,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Cashewnut,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Kharif     ,Maize,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Sunflower,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Sugarcane,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Whole Year ,Small millets,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Jowar,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Groundnut,32.2405,27.918,alluvium
Tamil Nadu,PUDUKKOTTAI,2011,Rabi       ,Cotton(lint),32.2405,27.918,alluvium
Tamil Nadu,PERAMBALUR,2011,Whole Year ,Horse-gram,32.2405,27.918,alluvium
Tamil Nadu,ERODE,2011,Kharif     ,Maize,32.2405,27.918,alluvium
